,^GSPTSE,^GSPTSE,^TWII,^TWII,^AXJO,^AXJO,^GSPC,^GSPC,^N225,^N225,^KS11,^KS11,FTSEMIB.MI,FTSEMIB.MI,^FTSE,^FTSE,^SSMI,^SSMI,^NSEI,^NSEI,^NDX,^NDX,^GDAXI,^GDAXI,^FCHI,^FCHI,MSCI_China,MSCI_China
,close,volume,close,volume,close,volume,close,volume,close,volume,close,volume,close,volume,close,volume,close,volume,close,volume,close,volume,close,volume,close,volume,close,volume
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-05-03,5124.5,705900.0,,,2231.1000977,0.0,641.63,434010000.0,,,965.67,0.0,,,3751.6,0.0,3611.1999512,0.0,,,661.07,0.0,2472.4299316,0.0,,,,
1996-05-06,5140.1000977,894700.0,,,2230.0,0.0,640.81,375820000.0,,,974.1,0.0,,,,,3591.6000977,0.0,,,662.93,0.0,2473.5200195,0.0,,,,
1996-05-07,5167.1000977,983400.0,,,2240.8999023,0.0,638.26,410770000.0,21495.0,0.0,986.84,0.0,,,3723.0,0.0,3583.6000977,0.0,,,660.82,0.0,2476.7900391,0.0,,,,
1996-05-08,5160.7998047,932200.0,,,2230.1000977,0.0,644.77,495460000.0,21728.0,0.0,976.75,0.0,,,3707.3,0.0,3534.1000977,0.0,,,663.53,0.0,2456.7800293,0.0,,,,
1996-05-09,5161.2001953,882200.0,,,2211.8999023,0.0,645.44,404310000.0,21411.0,0.0,959.14,0.0,,,3728.3,0.0,3521.6000977,0.0,,,662.54,0.0,2470.5700684,0.0,,,,
1996-05-10,5176.7998047,923900.0,,,2189.0,0.0,652.09,428370000.0,21420.0,0.0,965.83,0.0,,,3754.4,0.0,3556.8999023,0.0,,,672.54,0.0,2499.0200195,0.0,,,,
1996-05-13,5191.1000977,806500.0,,,2190.6999512,0.0,661.51,394180000.0,21171.82031,0.0,978.73,0.0,,,3739.2,0.0,3557.8000488,0.0,,,688.52,0.0,2496.3300781,0.0,,,,
1996-05-14,5206.6000977,21500.0,,,2196.3999023,0.0,665.6,460440000.0,21301.0,0.0,964.11,0.0,,,3759.7,0.0,3582.3999023,0.0,,,695.43,0.0,2528.1999512,0.0,,,,
1996-05-15,5213.0,1222000.0,,,2194.1000977,0.0,665.42,447790000.0,22055.0,0.0,958.17,0.0,,,3776.2,0.0,3572.5,0.0,,,690.16,0.0,2534.3999023,0.0,,,,
1996-05-16,5208.2998047,224900.0,,,2179.6999512,0.0,664.85,392070000.0,22147.0,0.0,940.96,0.0,,,3753.6,0.0,,,,,695.25,0.0,,,,,,
1996-05-17,5220.5,1030800.0,,,2187.0,0.0,668.91,429140000.0,21916.0,0.0,937.51,0.0,,,3789.6,0.0,3593.0,0.0,,,690.81,0.0,2552.2900391,0.0,,,,
1996-05-20,5220.5,0.0,,,2186.3999023,0.0,673.15,385000000.0,21979.0,0.0,935.07,0.0,,,3778.2,0.0,3584.0,0.0,,,693.27,0.0,2541.9799805,0.0,,,,
1996-05-21,5238.2998047,861000.0,,,2179.3999023,0.0,672.76,409610000.0,22091.0,0.0,919.88,0.0,,,3789.4,0.0,3587.3000488,0.0,,,687.86,0.0,2564.1201172,0.0,,,,
1996-05-22,5239.8999023,860100.0,,,2181.8000488,0.0,678.42,423670000.0,21958.0,0.0,924.0,0.0,,,3764.2,0.0,3550.0,0.0,,,688.43,0.0,2548.7900391,0.0,,,,
1996-05-23,5223.2001953,1011200.0,,,2194.8000488,0.0,676.0,431850000.0,21724.0,0.0,918.11,0.0,,,3747.0,0.0,3547.3999023,0.0,,,687.45,0.0,2546.5500488,0.0,,,,
1996-05-24,5229.8999023,932800.0,,,2191.6000977,0.0,678.51,329150000.0,21798.0,0.0,,,,,3752.1,0.0,3572.1999512,0.0,,,688.91,0.0,2549.5300293,0.0,,,,
1996-05-27,5235.5,789900.0,,,2198.5,0.0,,,21699.0,0.0,920.43,0.0,,,,,,,,,,,,,,,,
1996-05-28,5219.2998047,965400.0,,,2198.3000488,0.0,672.23,341480000.0,21944.0,0.0,906.21,0.0,,,3760.2,0.0,3583.8000488,0.0,,,685.07,0.0,2559.1499023,0.0,,,,
1996-05-29,5209.7998047,1011900.0,,,2199.6999512,0.0,667.93,346730000.0,22021.0,0.0,894.29,0.0,,,3775.7,0.0,3558.1999512,0.0,,,677.09,0.0,2548.5300293,0.0,,,,
1996-05-30,5225.3999023,1044300.0,,,2187.8000488,0.0,671.7,381960000.0,21886.0,0.0,898.56,0.0,,,3746.7,0.0,3537.6999512,0.0,,,684.04,0.0,2535.7800293,0.0,,,,
1996-05-31,5246.3999023,1149300.0,,,2198.0,0.0,669.12,351750000.0,21956.0,0.0,903.09,0.0,,,3747.8,0.0,3556.1000977,0.0,,,692.39,0.0,2523.8100586,0.0,,,,
1996-06-03,5234.2998047,959200.0,,,2161.3999023,0.0,667.68,318470000.0,21588.0,0.0,897.22,0.0,,,3739.2,0.0,3544.6000977,0.0,,,689.25,0.0,2543.9899902,0.0,,,,
1996-06-04,5224.5,984700.0,,,2167.1000977,0.0,672.56,386040000.0,21858.0,0.0,909.43,0.0,,,3755.2,0.0,3568.1000977,0.0,,,692.59,0.0,2550.4199219,0.0,,,,
1996-06-05,5194.8999023,996700.0,,,2160.8999023,0.0,678.44,380360000.0,21881.0,0.0,913.25,0.0,,,3753.4,0.0,3572.0,0.0,,,699.35,0.0,2551.0300293,0.0,,,,
1996-06-06,5158.3999023,1252400.0,,,2146.8999023,0.0,673.03,466940000.0,21804.0,0.0,,,,,3760.3,0.0,3585.5,0.0,,,687.01,0.0,,,,,,
1996-06-07,5137.2998047,864400.0,,,2153.1999512,0.0,673.31,445710000.0,21751.0,0.0,907.83,0.0,,,3706.8,0.0,3547.8999023,0.0,,,691.46,0.0,2536.0300293,0.0,,,,
1996-06-10,5134.1000977,714700.0,,,,,672.16,337480000.0,21719.0,0.0,892.17,0.0,,,3728.8,0.0,3575.8000488,0.0,,,688.84,0.0,2552.9599609,0.0,,,,
1996-06-11,5106.2998047,836300.0,,,2155.0,0.0,670.97,405390000.0,21817.0,0.0,888.66,0.0,,,3755.7,0.0,3575.6000977,0.0,,,690.94,0.0,2571.1000977,0.0,,,,
1996-06-12,5094.6000977,878100.0,,,2145.3000488,0.0,669.04,397190000.0,22104.0,0.0,873.31,0.0,,,3769.2,0.0,3600.8999023,0.0,,,697.16,0.0,2569.8999023,0.0,,,,
1996-06-13,5069.6000977,821200.0,,,2134.0,0.0,667.92,397620000.0,22082.0,0.0,874.68,0.0,,,3761.7,0.0,3607.3999023,0.0,,,691.84,0.0,2566.1298828,0.0,,,,
1996-06-14,5030.2001953,758600.0,,,2149.6000977,0.0,665.85,390630000.0,22289.0,0.0,862.53,0.0,,,3753.6,0.0,3593.8999023,0.0,,,681.13,0.0,2544.8999023,0.0,,,,
1996-06-17,5043.3999023,621900.0,,,2140.3000488,0.0,665.16,298410000.0,22245.0,0.0,856.43,0.0,,,3761.5,0.0,3600.1000977,0.0,,,678.44,0.0,2549.7099609,0.0,,,,
1996-06-18,5060.7001953,917200.0,,,2160.8000488,0.0,662.06,373290000.0,22332.0,0.0,862.31,0.0,,,3756.4,0.0,3628.3000488,0.0,,,666.07,0.0,2555.8100586,0.0,,,,
1996-06-19,5072.7001953,928700.0,,,2165.3000488,0.0,661.96,383610000.0,22367.0,0.0,869.56,0.0,,,3753.2,0.0,3643.6000977,0.0,,,667.72,0.0,2546.0400391,0.0,,,,
1996-06-20,5058.0,822000.0,,,2180.6999512,0.0,662.1,441060000.0,22437.0,0.0,861.72,0.0,,,3727.5,0.0,3655.3999023,0.0,,,664.45,0.0,2532.2199707,0.0,,,,
1996-06-21,5047.5,893000.0,,,2186.6000977,0.0,666.84,520340000.0,22530.0,0.0,864.27,0.0,,,3722.3,0.0,3687.3000488,0.0,,,672.53,0.0,2547.7800293,0.0,,,,
1996-06-24,5074.2998047,631500.0,,,2189.5,0.0,668.85,333840000.0,22603.0,0.0,842.48,0.0,,,3710.8,0.0,3701.5,0.0,,,677.17,0.0,2562.1899414,0.0,,,,
1996-06-25,5069.6000977,774900.0,,,2184.3000488,0.0,668.48,391900000.0,22597.0,0.0,836.94,0.0,,,3679.5,0.0,3699.6000977,0.0,,,668.04,0.0,2578.3601074,0.0,,,,
1996-06-26,5027.7001953,711800.0,,,2183.8000488,0.0,664.39,386520000.0,22666.0,0.0,823.63,0.0,,,3695.5,0.0,3723.5,0.0,,,659.69,0.0,2572.0600586,0.0,,,,
1996-06-27,5011.6000977,732500.0,,,2172.6000977,0.0,668.55,405580000.0,22501.0,0.0,820.05,0.0,,,3678.6,0.0,3703.0,0.0,,,671.15,0.0,2551.8000488,0.0,,,,
1996-06-28,5044.1000977,669100.0,,,2171.8000488,0.0,670.63,470460000.0,22530.0,0.0,823.53,0.0,,,3711.0,0.0,3732.8999023,0.0,,,677.3,0.0,2570.4399414,0.0,,,,
1996-07-01,5044.100098,0.0,,,2175.6999512,0.0,675.88,345750000.0,22455.0,0.0,833.79,0.0,,,3725.6,0.0,3728.1999512,0.0,,,687.07,0.0,2573.4399414,0.0,,,,
1996-07-02,5061.5,580900.0,,,2187.1000977,0.0,673.61,388000000.0,22347.0,0.0,837.93,0.0,,,3725.7,0.0,3750.8000488,0.0,,,680.17,0.0,2565.3200684,0.0,,,,
1996-07-03,5073.8999023,682800.0,,,2165.0,0.0,672.4,336260000.0,22379.0,0.0,838.24,0.0,,,3714.1,0.0,3757.0,0.0,,,673.84,0.0,2566.3200684,0.0,,,,
1996-07-04,5086.3999023,503600.0,,,2155.1999512,0.0,,,22292.0,0.0,841.51,0.0,,,3760.6,0.0,3771.3000488,0.0,,,,,2578.7399902,0.0,,,,
1996-07-05,5062.7998047,639400.0,,,2160.5,0.0,657.44,181470000.0,22232.0,0.0,845.12,0.0,,,3743.2,0.0,3731.1999512,0.0,,,657.68,0.0,2568.7900391,0.0,,,,
1996-07-08,5034.5,655200.0,,,2123.0,0.0,652.54,367560000.0,21924.0,0.0,847.99,0.0,,,3741.5,0.0,3732.8000488,0.0,,,656.0,0.0,2561.5100098,0.0,,,,
1996-07-09,5076.7001953,747600.0,,,2127.8000488,0.0,654.75,400170000.0,21919.0,0.0,858.05,0.0,,,3752.3,0.0,3773.3999023,0.0,,,660.76,0.0,2562.2399902,0.0,,,,
1996-07-10,5098.2998047,820500.0,,,2133.0,0.0,656.06,421350000.0,21778.0,0.0,858.79,0.0,,,3765.8,0.0,3778.0,0.0,,,657.45,0.0,2573.0,0.0,,,,
1996-07-11,5055.3999023,773500.0,,,2115.8999023,0.0,645.67,520470000.0,21892.0,0.0,847.39,0.0,,,3749.0,0.0,3810.0,0.0,,,635.78,0.0,2561.9499512,0.0,,,,
1996-07-12,5041.5,704500.0,,,2091.5,0.0,646.19,396740000.0,21656.0,0.0,839.82,0.0,,,3728.3,0.0,3785.8000488,0.0,,,635.06,0.0,2548.9699707,0.0,,,,
1996-07-15,4955.2998047,627200.0,,,2078.8000488,0.0,629.8,419020000.0,21753.0,0.0,814.11,0.0,,,3698.3,0.0,3755.3999023,0.0,,,606.89,0.0,2529.5,0.0,,,,
1996-07-16,4920.6000977,830100.0,,,2035.9000244,0.0,628.37,682980000.0,21406.0,0.0,812.66,0.0,,,3632.3,0.0,3678.1000977,0.0,,,614.25,0.0,2475.9799805,0.0,,,,
1996-07-17,4940.0,663100.0,,,2030.4000244,0.0,634.07,513830000.0,21412.0,0.0,,,,,3658.2,0.0,3656.1999512,0.0,,,631.3,0.0,2497.6899414,0.0,,,,
1996-07-18,5006.8999023,700200.0,,,2052.8999023,0.0,643.56,474460000.0,21566.0,0.0,816.47,0.0,,,3693.4,0.0,3649.1999512,0.0,,,643.74,0.0,2505.5600586,0.0,,,,
1996-07-19,5005.0,685700.0,,,2089.6000977,0.0,638.73,408070000.0,21476.0,0.0,837.39,0.0,,,3710.5,0.0,3661.5,0.0,,,633.05,0.0,2498.3500977,0.0,,,,
1996-07-22,4971.7001953,529500.0,,,2085.1000977,0.0,633.77,327300000.0,21005.0,0.0,838.75,0.0,,,3681.3,0.0,3566.1000977,0.0,,,624.03,0.0,2468.3200684,0.0,,,,
1996-07-23,4918.6000977,677900.0,,,2068.6999512,0.0,626.87,421900000.0,21163.0,0.0,838.78,0.0,,,3708.4,0.0,3585.1999512,0.0,,,598.34,0.0,2488.8200684,0.0,,,,
1996-07-24,4880.2998047,651400.0,,,2045.3000488,0.0,626.65,463030000.0,20631.0,0.0,832.48,0.0,,,3668.8,0.0,3482.6000977,0.0,,,605.05,0.0,2459.1298828,0.0,,,,
1996-07-25,4906.2998047,628500.0,,,2046.8000488,0.0,631.17,405390000.0,20883.0,0.0,820.29,0.0,,,3684.7,0.0,3537.3999023,0.0,,,620.39,0.0,2464.5100098,0.0,,,,
1996-07-26,4933.2998047,515500.0,,,2076.8000488,0.0,635.9,349900000.0,21124.0,0.0,814.03,0.0,,,3673.3,0.0,3537.8000488,0.0,,,633.39,0.0,2469.5100098,0.0,,,,
1996-07-29,4896.2998047,495400.0,,,2069.5,0.0,630.91,281560000.0,20967.0,0.0,805.15,0.0,,,3678.8,0.0,3549.5,0.0,,,620.51,0.0,2472.25,0.0,,,,
1996-07-30,4901.2001953,533700.0,,,2064.8999023,0.0,635.26,341090000.0,20880.0,0.0,807.28,0.0,,,3668.5,0.0,3518.1999512,0.0,,,630.32,0.0,2466.8400879,0.0,,,,
1996-07-31,4929.2001953,687700.0,,,2114.1000977,0.0,639.95,403560000.0,20692.0,0.0,821.71,0.0,,,3703.2,0.0,3494.3999023,0.0,,,636.01,0.0,2491.5,0.0,,,,
1996-08-01,4953.0,672300.0,,,2121.3999023,0.0,650.02,439110000.0,20984.0,0.0,835.27,0.0,,,3734.4,0.0,,,,,651.07,0.0,2504.1599121,0.0,,,,
1996-08-02,5015.6000977,577500.0,,,2137.5,0.0,662.49,442080000.0,20940.0,0.0,826.23,0.0,,,3770.6,0.0,3604.6000977,0.0,,,667.84,0.0,2520.2600098,0.0,,,,
1996-08-05,5015.600098,0.0,,,2160.3000488,0.0,660.23,307240000.0,21077.0,0.0,824.3,0.0,,,3788.3,0.0,3623.3000488,0.0,,,661.02,0.0,2520.5200195,0.0,,,,
1996-08-06,5024.2998047,620700.0,,,2148.8000488,0.0,662.38,347290000.0,20744.0,0.0,828.05,0.0,,,3788.4,0.0,3629.0,0.0,,,671.69,0.0,2527.7299805,0.0,,,,
1996-08-07,5031.7998047,623500.0,,,2148.8000488,0.0,664.16,394340000.0,20477.0,0.0,834.03,0.0,,,3811.1,0.0,3662.6000977,0.0,,,682.37,0.0,2541.4099121,0.0,,,,
1996-08-08,5041.7001953,616300.0,,,2153.6000977,0.0,662.59,334570000.0,20731.0,0.0,837.2,0.0,,,3811.4,0.0,3653.3999023,0.0,,,677.52,0.0,2534.6298828,0.0,,,,
1996-08-09,5046.2998047,652500.0,,,2147.5,0.0,662.1,327280000.0,20551.0,0.0,832.61,0.0,,,3810.7,0.0,3643.1999512,0.0,,,678.31,0.0,2532.9599609,0.0,,,,
1996-08-12,5064.2001953,502100.0,,,2146.5,0.0,665.77,312170000.0,20666.0,0.0,837.99,0.0,,,3803.3,0.0,3623.1000977,0.0,,,679.39,0.0,2529.1398926,0.0,,,,
1996-08-13,5048.2001953,636900.0,,,2157.5,0.0,660.2,362470000.0,20864.0,0.0,833.43,0.0,,,3823.4,0.0,3630.1999512,0.0,,,669.1,0.0,2545.6499023,0.0,,,,
1996-08-14,5048.7998047,630900.0,,,2149.8000488,0.0,662.05,343460000.0,20981.0,0.0,825.84,0.0,,,3830.3,0.0,3650.6999512,0.0,,,677.17,0.0,2544.6101074,0.0,,,,
1996-08-15,5073.1000977,763900.0,,,2154.6999512,0.0,662.28,323950000.0,20968.0,0.0,,,,,3837.4,0.0,3646.3000488,0.0,,,677.09,0.0,2542.75,0.0,,,,
1996-08-16,5089.2001953,769600.0,,,2161.1999512,0.0,665.21,337650000.0,20834.0,0.0,814.96,0.0,,,3872.9,0.0,3670.5,0.0,,,672.28,0.0,2567.9599609,0.0,,,,
1996-08-19,5117.6000977,716300.0,,,2190.0,0.0,666.58,294080000.0,21106.0,0.0,800.52,0.0,,,3863.7,0.0,3664.3999023,0.0,,,670.25,0.0,2556.25,0.0,,,,
1996-08-20,5150.8999023,875600.0,,,2191.1000977,0.0,665.69,334960000.0,21127.0,0.0,793.91,0.0,,,3883.2,0.0,3698.1999512,0.0,,,662.87,0.0,2562.1201172,0.0,,,,
1996-08-21,5167.1000977,921400.0,,,2211.6999512,0.0,665.07,348820000.0,21275.0,0.0,789.12,0.0,,,3872.1,0.0,3683.8000488,0.0,,,667.42,0.0,2534.4399414,0.0,,,,
1996-08-22,5182.1000977,972100.0,,,2200.1000977,0.0,670.68,354950000.0,21363.0,0.0,779.63,0.0,,,3891.1,0.0,3713.0,0.0,,,681.63,0.0,2559.4199219,0.0,,,,
1996-08-23,5193.0,792300.0,,,2220.5,0.0,667.03,308010000.0,21228.0,0.0,781.42,0.0,,,3907.5,0.0,3725.3999023,0.0,,,677.57,0.0,2562.1201172,0.0,,,,
1996-08-26,5186.7001953,862100.0,,,2210.1999512,0.0,663.88,281430000.0,20883.0,0.0,766.89,0.0,,,,,3714.6000977,0.0,,,672.92,0.0,2554.4199219,0.0,,,,
1996-08-27,5173.8999023,889200.0,,,2190.1999512,0.0,666.4,310520000.0,20910.0,0.0,761.75,0.0,,,3905.7,0.0,3722.3999023,0.0,,,679.05,0.0,2563.5900879,0.0,,,,
1996-08-28,5184.1000977,844000.0,,,2212.3000488,0.0,664.81,296440000.0,20709.0,0.0,753.35,0.0,,,3918.7,0.0,3692.6000977,0.0,,,679.67,0.0,2556.6398926,0.0,,,,
1996-08-29,5162.7998047,873700.0,,,2207.5,0.0,657.4,321120000.0,20553.0,0.0,766.16,0.0,,,3885.0,0.0,3682.6000977,0.0,,,671.1,0.0,2548.8400879,0.0,,,,
1996-08-30,5143.3999023,562000.0,,,2196.1000977,0.0,651.99,258380000.0,20166.0,0.0,782.87,0.0,,,3867.6,0.0,3646.3000488,0.0,,,663.57,0.0,2534.4899902,0.0,,,,
1996-09-02,,,,,2185.6000977,0.0,,,20107.0,0.0,774.26,0.0,,,3884.4,0.0,3654.6999512,0.0,,,,,2538.3400879,0.0,,,,
1996-09-03,5151.8999023,572900.0,,,2173.5,0.0,654.72,345740000.0,20198.0,0.0,769.8,0.0,,,3855.9,0.0,3623.8999023,0.0,,,669.29,0.0,2528.7299805,0.0,,,,
1996-09-04,5163.7998047,726600.0,,,2188.6999512,0.0,655.61,351290000.0,20201.0,0.0,791.64,0.0,,,3872.7,0.0,3634.1999512,0.0,,,669.2,0.0,2526.1799316,0.0,,,,
1996-09-05,5136.2998047,897600.0,,,2185.8999023,0.0,649.44,361430000.0,20379.0,0.0,787.14,0.0,,,3887.2,0.0,3627.1000977,0.0,,,652.32,0.0,2532.5500488,0.0,,,,
1996-09-06,5149.8999023,747300.0,,,2166.6000977,0.0,655.68,348710000.0,20152.0,0.0,784.05,0.0,,,3893.0,0.0,3637.8000488,0.0,,,664.22,0.0,2542.7399902,0.0,,,,
1996-09-09,5148.6000977,735900.0,,,2179.0,0.0,663.76,311530000.0,20202.0,0.0,797.38,0.0,,,3910.8,0.0,3684.3999023,0.0,,,671.98,0.0,2549.7099609,0.0,,,,
1996-09-10,5147.1000977,950200.0,,,2184.0,0.0,663.81,372960000.0,20559.0,0.0,803.04,0.0,,,3916.1,0.0,3694.1999512,0.0,,,671.65,0.0,2568.7700195,0.0,,,,
1996-09-11,5160.3999023,984300.0,,,2174.0,0.0,667.28,376880000.0,20571.0,0.0,801.45,0.0,,,3905.6,0.0,3678.8999023,0.0,,,675.12,0.0,2568.6999512,0.0,,,,
1996-09-12,5191.6000977,1019600.0,,,2164.6999512,0.0,671.15,398820000.0,20443.0,0.0,797.57,0.0,,,3932.6,0.0,3687.1999512,0.0,,,685.65,0.0,2588.0400391,0.0,,,,
1996-09-13,5243.2998047,911800.0,,,2181.0,0.0,680.54,488360000.0,20842.0,0.0,785.19,0.0,,,3967.9,0.0,3716.8000488,0.0,,,707.86,0.0,2614.5,0.0,,,,
1996-09-16,5265.8999023,798700.0,,,2195.5,0.0,683.98,430080000.0,,,781.88,0.0,,,3977.2,0.0,3722.6999512,0.0,,,709.22,0.0,2630.2399902,0.0,,,,
1996-09-17,5268.5,916300.0,,,2182.1000977,0.0,682.94,449850000.0,21310.0,0.0,781.76,0.0,,,3972.3,0.0,3690.0,0.0,,,722.5,0.0,2626.4299316,0.0,,,,
1996-09-18,5271.7998047,945400.0,,,2162.8000488,0.0,681.47,396600000.0,21156.0,0.0,782.1,0.0,,,3955.7,0.0,3690.1000977,0.0,,,727.63,0.0,2621.1999512,0.0,,,,
1996-09-19,5276.0,867900.0,,,2177.0,0.0,683.0,398580000.0,21322.0,0.0,773.15,0.0,,,3974.3,0.0,3694.8999023,0.0,,,736.76,0.0,2625.4599609,0.0,,,,
1996-09-20,5287.5,944900.0,,,2170.6999512,0.0,687.03,519420000.0,21112.0,0.0,759.35,0.0,,,3964.1,0.0,3694.8999023,0.0,,,743.42,0.0,2641.5,0.0,,,,
1996-09-23,5284.2001953,561500.0,,,2148.6000977,0.0,686.48,297760000.0,,,769.2,0.0,,,3919.7,0.0,3635.5,0.0,,,733.41,0.0,2624.1799316,0.0,,,,
1996-09-24,5299.7001953,874800.0,,,2158.5,0.0,685.61,460150000.0,21171.0,0.0,777.91,0.0,,,3910.5,0.0,3661.1999512,0.0,,,736.59,0.0,2643.4199219,0.0,,,,
1996-09-25,5322.6000977,905700.0,,,2184.6000977,0.0,685.83,451710000.0,21350.0,0.0,793.21,0.0,,,3935.7,0.0,3697.6999512,0.0,,,745.73,0.0,2663.1000977,0.0,,,,
1996-09-26,5304.6000977,1110300.0,,,2204.6000977,0.0,685.86,500870000.0,21461.0,0.0,,,,,3933.2,0.0,3699.5,0.0,,,744.61,0.0,2664.9599609,0.0,,,,
1996-09-27,5301.1000977,834600.0,,,2213.6999512,0.0,686.19,414760000.0,21547.0,0.0,,,,,3946.4,0.0,3696.6000977,0.0,,,744.73,0.0,2659.8601074,0.0,,,,
1996-09-30,5291.1000977,756000.0,,,2218.6000977,0.0,687.33,388570000.0,21556.0,0.0,789.67,0.0,,,3953.7,0.0,3736.3999023,0.0,,,737.58,0.0,2655.4899902,0.0,,,,
1996-10-01,5329.6000977,831100.0,,,2214.8999023,0.0,689.08,421550000.0,21462.0,0.0,789.47,0.0,,,3992.2,0.0,3737.5,0.0,,,734.5,0.0,2654.3400879,0.0,,,,
1996-10-02,5388.0,1122400.0,,,2244.1999512,0.0,694.01,440130000.0,21498.0,0.0,794.01,0.0,,,4015.1,0.0,3760.1999512,0.0,,,747.55,0.0,2685.2900391,0.0,,,,
1996-10-03,5380.0,1001800.0,,,2243.6999512,0.0,692.78,386500000.0,21331.0,0.0,,,,,4000.0,0.0,3771.6000977,0.0,,,743.28,0.0,,,,,,
1996-10-04,5415.7001953,1120500.0,,,2246.0,0.0,701.46,463940000.0,21148.0,0.0,776.43,0.0,,,4024.8,0.0,3802.0,0.0,,,759.12,0.0,2704.25,0.0,,,,
1996-10-07,5441.5,778500.0,,,2272.5,0.0,703.34,380750000.0,21161.0,0.0,795.33,0.0,,,4031.5,0.0,3813.6999512,0.0,,,764.96,0.0,2705.2099609,0.0,,,,
1996-10-08,5436.5,1104800.0,,,2263.8999023,0.0,700.64,435070000.0,21038.0,0.0,797.62,0.0,,,4035.6,0.0,3818.1000977,0.0,,,753.24,0.0,2702.6000977,0.0,,,,
1996-10-09,5436.1000977,1016400.0,,,2241.1999512,0.0,696.74,408450000.0,20870.0,0.0,817.78,0.0,,,4009.3,0.0,3807.8999023,0.0,,,753.97,0.0,2685.2299805,0.0,,,,
1996-10-10,5433.6000977,1127900.0,,,2254.1000977,0.0,694.61,394950000.0,,,830.21,0.0,,,3994.7,0.0,3797.3000488,0.0,,,751.44,0.0,2683.5200195,0.0,,,,
1996-10-11,5461.2001953,891200.0,,,2266.1000977,0.0,700.66,396050000.0,20968.0,0.0,833.43,0.0,,,4028.1,0.0,3805.1999512,0.0,,,765.64,0.0,2692.6899414,0.0,,,,
1996-10-14,5461.200195,0.0,,,2294.1999512,0.0,703.54,322000000.0,21029.0,0.0,842.28,0.0,,,4038.7,0.0,3813.6999512,0.0,,,771.99,0.0,2700.8300781,0.0,,,,
1996-10-15,5480.6000977,833700.0,,,2298.3000488,0.0,702.57,458980000.0,21429.0,0.0,828.61,0.0,,,4050.8,0.0,3822.1999512,0.0,,,775.08,0.0,2718.7299805,0.0,,,,
1996-10-16,5481.0,1056900.0,,,2296.8999023,0.0,704.41,441410000.0,21397.0,0.0,835.17,0.0,,,4024.4,0.0,3790.1999512,0.0,,,767.64,0.0,2705.0600586,0.0,,,,
1996-10-17,5474.2001953,1053000.0,,,2286.0,0.0,706.99,478550000.0,21423.0,0.0,839.73,0.0,,,4042.1,0.0,3793.1999512,0.0,,,755.77,0.0,2717.5,0.0,,,,
1996-10-18,5492.6000977,1059200.0,,,2285.8999023,0.0,710.82,473020000.0,21612.0,0.0,830.25,0.0,,,4053.1,0.0,3803.3000488,0.0,,,756.83,0.0,2727.5600586,0.0,,,,
1996-10-21,5518.1000977,900300.0,,,2295.1000977,0.0,709.85,414630000.0,21302.0,0.0,832.62,0.0,,,4073.1,0.0,3788.1999512,0.0,,,746.28,0.0,2733.6699219,0.0,,,,
1996-10-22,5533.0,1088800.0,,,2286.1000977,0.0,706.57,410790000.0,21123.0,0.0,819.22,0.0,,,4057.2,0.0,3775.3000488,0.0,,,736.64,0.0,2721.7399902,0.0,,,,
1996-10-23,5576.2001953,1054400.0,,,2280.1999512,0.0,707.27,442170000.0,21082.0,0.0,811.98,0.0,,,4028.4,0.0,3742.8999023,0.0,,,749.7,0.0,2678.8898926,0.0,,,,
1996-10-24,5558.8999023,1002700.0,,,2312.8000488,0.0,702.29,418970000.0,21003.0,0.0,804.44,0.0,,,3999.4,0.0,3753.6000977,0.0,,,748.41,0.0,2681.9399414,0.0,,,,
1996-10-25,5549.7998047,727800.0,,,2271.1000977,0.0,700.92,367640000.0,20739.0,0.0,793.78,0.0,,,4022.4,0.0,3758.6999512,0.0,,,743.55,0.0,2690.7900391,0.0,,,,
1996-10-28,5553.3999023,865600.0,,,2270.1999512,0.0,697.26,383620000.0,20885.0,0.0,780.08,0.0,,,4027.2,0.0,3763.5,0.0,,,741.64,0.0,2703.3300781,0.0,,,,
1996-10-29,5565.1000977,991800.0,,,2260.0,0.0,701.5,443890000.0,20958.0,0.0,766.32,0.0,,,3993.5,0.0,3732.0,0.0,,,731.21,0.0,2675.5,0.0,,,,
1996-10-30,5590.7998047,1165300.0,,,2272.6000977,0.0,700.9,437770000.0,20681.0,0.0,757.09,0.0,,,3963.9,0.0,3723.1000977,0.0,,,736.36,0.0,2664.7199707,0.0,,,,
1996-10-31,5598.7998047,1186800.0,,,2286.1999512,0.0,705.27,482840000.0,20466.0,0.0,757.59,0.0,,,3979.1,0.0,3725.3000488,0.0,,,751.99,0.0,2671.3999023,0.0,,,,
1996-11-01,5591.2998047,929300.0,,,2276.1000977,0.0,703.77,465510000.0,20633.0,0.0,767.87,0.0,,,3948.5,0.0,3736.1000977,0.0,,,755.51,0.0,2670.1899414,0.0,,,,
1996-11-04,5609.2998047,944000.0,,,2293.8999023,0.0,706.73,398790000.0,,,747.42,0.0,,,3928.1,0.0,3749.1999512,0.0,,,756.23,0.0,2678.7299805,0.0,,,,
1996-11-05,5664.5,1156800.0,,,2296.8000488,0.0,714.14,486660000.0,20592.0,0.0,733.65,0.0,,,3921.1,0.0,3784.8000488,0.0,,,769.89,0.0,2716.1599121,0.0,,,,
