date,CADUSD,TWDUSD,AUDUSD,JPYUSD,KRWUSD,EURUSD,GBPUSD,CHFUSD,INRUSD
1997-09-19,0.7197,,0.719,0.008186,,1.10591,1.6112,0.6839,
1997-09-22,0.7202,,0.7211,0.008213,,1.09611,1.6044,0.6803,
1997-09-23,0.719,,0.7198,0.008193,,1.09421,1.6141,0.6801,
1997-09-24,0.7207,,0.7242,0.008307,,1.10681,1.613,0.6857,
1997-09-25,0.7228,,0.7262,0.008254,,1.11491,1.6296,0.6893,
1997-09-26,0.7223,,0.7205,0.00825,,1.11111,1.6126,0.6891,
1997-09-29,0.7232,,0.7193,0.008275,,1.11241,1.6113,0.6875,
1997-09-30,0.7238,,0.725,0.008308,,1.11131,1.6178,0.6899,
1997-10-01,0.726,,0.7267,0.008264,,1.10211,1.6133,0.6846,
1997-10-02,0.7278,,0.728,0.008215,,1.10561,1.6153,0.6865,
1997-10-03,0.7288,,0.7286,0.008186,,1.11511,1.6154,0.69,
1997-10-06,0.7285,,0.7237,0.008208,,1.11391,1.6146,0.6908,
1997-10-07,0.7291,,0.7237,0.008175,,1.11451,1.6223,0.691,
1997-10-08,0.7285,,0.7277,0.008252,,1.11991,1.6221,0.693,
1997-10-09,0.7281,,0.734,0.008252,,1.12261,1.6248,0.6866,
1997-10-10,0.7252,,0.7391,0.008326,,1.11871,1.6217,0.6856,
1997-10-13,0.7243,,0.741,0.008261,,1.12031,1.6245,0.6834,
1997-10-14,0.7239,,0.7367,0.008232,,1.12051,1.6202,0.6846,
1997-10-15,0.7212,,0.734,0.008261,,1.12211,1.6241,0.6854,
1997-10-16,0.7212,,0.738,0.00835,,1.12411,1.6181,0.6867,
1997-10-17,0.7216,,0.7318,0.008274,,1.11101,1.6291,0.6777,
1997-10-20,0.7222,,0.7293,0.008252,,1.11261,1.6331,0.6795,
1997-10-21,0.7194,,0.7165,0.008281,,1.10261,1.6351,0.6714,
1997-10-22,0.7187,,0.7075,0.008269,,1.10441,1.6314,0.6743,
1997-10-23,0.7191,,0.7069,0.008209,,1.11341,1.6342,0.6831,
1997-10-24,0.7185,,0.6869,0.008187,,1.11081,1.6349,0.6821,
1997-10-27,0.7112,,0.6871,0.008201,,1.12411,1.6644,0.693,
1997-10-28,0.714,,0.709,0.00828,,1.13241,1.6626,0.7007,
1997-10-29,0.7131,,0.6981,0.008276,,1.14041,1.6696,0.7089,
1997-10-30,0.7097,,0.6994,0.008331,,1.14781,1.6694,0.7157,
1997-10-31,0.7101,,0.7021,0.008301,,1.14011,1.6784,0.7145,
1997-11-03,0.7116,,0.7097,0.008235,,1.13851,1.6776,0.7071,
1997-11-04,0.7137,,0.7042,0.008202,,1.14241,1.6836,0.7126,
1997-11-05,0.7152,,0.7032,0.008125,,1.14821,1.6803,0.7125,
1997-11-06,0.7148,,0.6982,0.008109,,1.14541,1.6881,0.7084,
1997-11-07,0.7096,,0.6931,0.008054,,1.15611,1.6851,0.7183,
1997-11-10,0.7106,,0.6975,0.008037,,1.15711,1.7014,0.7212,
1997-11-11,0.7109,,0.6974,0.008011,,1.15481,1.7046,0.7189,
1997-11-12,0.7097,,0.6897,0.007907,,1.15201,1.7043,0.7182,
1997-11-13,0.7098,,0.6983,0.007959,,1.14701,1.6981,0.7142,
1997-11-14,0.7078,,0.6935,0.007977,,1.14371,1.69,0.7118,
1997-11-17,0.7058,,0.6979,0.007953,,1.14401,1.6958,0.7092,
1997-11-18,0.7071,,0.6979,0.007926,,1.14671,1.6906,0.7114,
1997-11-19,0.7062,,0.6878,0.007875,,1.14281,1.6896,0.7119,
1997-11-20,0.7046,,0.6936,0.007947,,1.13841,1.6905,0.7083,
1997-11-21,0.7053,,0.6955,0.007913,,1.14011,1.6899,0.7092,
1997-11-24,0.7038,,0.6934,0.007882,,1.14111,1.6896,0.7114,
1997-11-25,0.7057,,0.6849,0.007858,,1.13241,1.6739,0.7079,
1997-11-26,0.7018,,0.686,0.007865,,1.12501,1.6728,0.7049,
1997-11-27,0.7019,,0.677,0.007878,,1.12161,1.6724,0.7022,
1997-11-28,0.7028,,0.6817,0.007833,,1.12241,1.6893,0.7011,
1997-12-01,0.7031,,0.6769,0.007777,,1.11561,1.6855,0.6979,
1997-12-02,0.7048,,0.6778,0.007772,,1.11531,1.6806,0.6974,
1997-12-03,0.7044,,0.6774,0.007763,,1.12031,1.6833,0.6989,
1997-12-04,0.703,,0.6734,0.00773,,1.11791,1.6667,0.6982,
1997-12-05,0.7023,,0.6713,0.007677,,1.11041,1.6592,0.6938,
1997-12-08,0.7035,,0.6728,0.007664,,1.10711,1.6486,0.686,
1997-12-09,0.7028,,0.6677,0.007702,,1.10411,1.6511,0.6876,
1997-12-10,0.7021,,0.6701,0.007726,,1.10711,1.6506,0.6913,
1997-12-11,0.7005,,0.6645,0.007707,,1.12261,1.6591,0.7026,
1997-12-12,0.7041,,0.6631,0.007673,,1.11061,1.6476,0.6958,
1997-12-15,0.7037,,0.6532,0.007639,,1.11031,1.6331,0.6977,
1997-12-16,0.7014,,0.6507,0.007649,,1.11081,1.6349,0.6944,
1997-12-17,0.7034,,0.6595,0.007864,,1.11071,1.6516,0.6968,
1997-12-18,0.7009,,0.6525,0.007777,,1.11391,1.669,0.6958,
1997-12-19,0.6984,,0.6512,0.007728,,1.11141,1.6679,0.6966,
1997-12-22,0.6974,,0.6532,0.007682,,1.10921,1.6624,0.6954,
1997-12-23,0.6953,,0.6549,0.007719,,1.11291,1.6665,0.6974,
1997-12-24,0.697,,0.6562,0.007705,,1.11471,1.6698,0.6981,
1997-12-25,,,0.6556,0.007695,,1.11511,1.6728,,
1997-12-26,0.6966,,0.6586,0.007662,,1.11611,1.6763,0.6976,
1997-12-29,0.6947,,0.6566,0.007725,,1.10711,1.6709,0.6897,
1997-12-30,0.6981,,0.6518,0.007686,,1.10461,1.6564,0.6881,
1997-12-31,0.6994,,0.6519,0.007658,,1.09661,1.6524,0.684,
1998-01-01,,,0.6516,0.007664,,,1.6476,,
1998-01-02,0.702,,0.6507,0.007558,,1.09621,1.6414,0.6803,
1998-01-05,0.7024,,0.6404,0.007488,,1.08261,1.6311,0.6754,
1998-01-06,0.6985,,0.6345,0.007459,,1.07811,1.6216,0.6737,
1998-01-07,0.6994,,0.6402,0.007566,,1.08231,1.6256,0.6764,
1998-01-08,0.6992,,0.633,0.007541,,1.08451,1.6134,0.6778,
1998-01-09,0.6993,,0.6414,0.007573,,1.08111,1.6134,0.677,
1998-01-12,0.6972,,0.6418,0.007539,,1.08471,1.623,0.6768,
1998-01-13,0.6976,,0.6517,0.007604,,1.08581,1.6341,0.6764,
1998-01-14,0.6979,,0.6496,0.007641,,1.08551,1.6294,0.6742,
1998-01-15,0.6959,,0.653,0.0077,,1.07911,1.6304,0.6678,
1998-01-16,0.6957,,0.6669,0.007731,,1.08021,1.6359,0.6675,
1998-01-19,0.6954,,0.6651,0.007737,,1.07631,1.6383,0.6679,
1998-01-20,0.6939,,0.6669,0.007785,,1.07611,1.6259,0.6687,
1998-01-21,0.6917,,0.6633,0.007872,,1.08461,1.6333,0.6775,
1998-01-22,0.6883,,0.657,0.007853,,1.09291,1.6496,0.6807,
1998-01-23,0.6884,,0.6679,0.007952,,1.10861,1.6711,0.6944,
1998-01-26,0.6895,,0.6699,0.0079,,1.09871,1.6556,0.6871,
1998-01-27,0.6856,,0.6778,0.007987,,1.10161,1.6468,0.6901,
1998-01-28,0.6858,,0.6794,0.007992,,1.08661,1.6386,0.6833,
1998-01-29,0.6821,,0.672,0.007939,,1.07781,1.6394,0.6791,
1998-01-30,0.688,,0.6823,0.00787,,1.07661,1.6343,0.6773,
1998-02-02,0.688,,0.6874,0.007913,,1.08611,1.6438,0.679,
1998-02-03,0.6907,,0.6809,0.007939,,1.08781,1.6453,0.683,
1998-02-04,0.6913,,0.6807,0.008084,,1.09391,1.6564,0.689,
1998-02-05,0.6961,,0.6755,0.008093,,1.10161,1.6518,0.6927,
1998-02-06,0.6982,,0.6712,0.008059,,1.08611,1.6412,0.6856,
1998-02-09,0.6981,,0.6735,0.008056,,1.08561,1.6284,0.682,
1998-02-10,0.697,,0.681,0.008113,,1.09021,1.6271,0.6848,
1998-02-11,0.6948,,0.6767,0.008093,,1.08411,1.6317,0.6834,
1998-02-12,0.6957,,0.6741,0.008023,,1.09071,1.6383,0.6886,
1998-02-13,0.6927,,0.671,0.007989,,1.08611,1.6417,0.6836,
1998-02-16,0.6919,,0.6642,0.007939,,1.08681,1.6396,0.6849,
1998-02-17,0.6949,,0.6689,0.007897,,1.08251,1.6331,0.679,
1998-02-18,0.6987,,0.6674,0.007905,,1.08261,1.6386,0.6796,
1998-02-19,0.7034,,0.6754,0.007941,,1.08891,1.6363,0.6818,
1998-02-20,0.7046,,0.6681,0.007824,,1.08761,1.6373,0.6818,
1998-02-23,0.7023,,0.6648,0.007811,,1.09841,1.6453,0.6897,
1998-02-24,0.7025,,0.6652,0.007816,,1.09801,1.6498,0.6882,
1998-02-25,0.7047,,0.6694,0.007783,,1.08751,1.6429,0.6808,
1998-02-26,0.7045,,0.6727,0.007866,,1.08891,1.6435,0.6812,
1998-02-27,0.7025,,0.6797,0.00793,,1.09161,1.6453,0.6823,
1998-03-02,0.7044,,0.6817,0.007966,,1.09031,1.6486,0.6811,
1998-03-03,0.7034,,0.6777,0.007927,,1.09251,1.6501,0.6809,
1998-03-04,0.7032,,0.6751,0.007896,,1.09111,1.6489,0.6754,
1998-03-05,0.7045,,0.6678,0.007828,,1.07921,1.6346,0.6701,
1998-03-06,0.7046,,0.6692,0.007824,,1.08151,1.6361,0.6709,
1998-03-09,0.7084,,0.6674,0.007826,,1.08291,1.6393,0.6726,
1998-03-10,0.7095,,0.6705,0.007848,,1.08231,1.6409,0.6709,
1998-03-11,0.7105,,0.6663,0.007736,,1.08261,1.6496,0.6711,
1998-03-12,0.7096,,0.6713,0.007748,,1.08511,1.6568,0.6724,
1998-03-13,0.7083,,0.677,0.007826,,1.09291,1.6726,0.6779,
1998-03-16,0.708,,0.6701,0.007711,,1.09201,1.6681,0.6754,
1998-03-17,0.7055,,0.6669,0.007758,,1.08951,1.6796,0.6759,
1998-03-18,0.7048,,0.6624,0.007689,,1.08561,1.6701,0.6704,
1998-03-19,0.7048,,0.6594,0.007651,,1.08391,1.6661,0.6682,
1998-03-20,0.7048,,0.6642,0.00767,,1.08461,1.6685,0.6674,
1998-03-23,0.7051,,0.6703,0.007662,,1.08861,1.6781,0.6718,
1998-03-24,0.706,,0.6709,0.007675,,1.08581,1.6739,0.671,
1998-03-25,0.7088,,0.6691,0.007757,,1.08701,1.6751,0.6694,
1998-03-26,0.7087,,0.6766,0.007785,,1.09121,1.6862,0.6722,
1998-03-27,0.7059,,0.6699,0.007677,,1.08681,1.6831,0.6675,
1998-03-30,0.7035,,0.663,0.007578,,1.07681,1.6766,0.6567,
1998-03-31,0.7048,,0.6619,0.00752,,1.07581,1.6725,0.657,
1998-04-01,0.7056,,0.6589,0.007489,,1.07381,1.6689,0.6525,
1998-04-02,0.7041,,0.6555,0.007475,,1.07321,1.6648,0.6524,
1998-04-03,0.7045,,0.6568,0.007394,,1.07731,1.6568,0.655,
1998-04-06,0.7046,,0.6566,0.007421,,1.08141,1.6676,0.6549,
1998-04-07,0.703,,0.657,0.007494,,1.08141,1.6682,0.6561,
1998-04-08,0.702,,0.6624,0.007607,,1.09201,1.6746,0.6632,
1998-04-09,0.7013,,0.6547,0.007627,,1.08661,1.6698,0.6592,
1998-04-10,0.7009,,0.6576,0.007771,,1.08781,1.6726,0.6599,
1998-04-13,0.697,,0.6545,0.007716,,1.08691,1.6671,0.6622,
1998-04-14,0.6977,,0.6473,0.007719,,1.10011,1.6854,0.6699,
1998-04-15,0.6954,,0.6496,0.007695,,1.09961,1.6839,0.6683,
1998-04-16,0.6977,,0.6552,0.007591,,1.09931,1.6914,0.6651,
1998-04-17,0.6998,,0.645,0.00759,,1.09511,1.6836,0.6662,
1998-04-20,0.7003,,0.6466,0.007566,,1.09991,1.6773,0.6679,
1998-04-21,0.6983,,0.6512,0.007619,,1.10311,1.6741,0.6747,
1998-04-22,0.6986,,0.6521,0.007668,,1.10341,1.6723,0.6724,
1998-04-23,0.6964,,0.6546,0.007692,,1.09911,1.6654,0.6715,
1998-04-24,0.6967,,0.6503,0.007624,,1.10541,1.6681,0.6705,
1998-04-27,0.695,,0.6472,0.007565,,1.10511,1.6726,0.6725,
1998-04-28,0.6946,,0.6436,0.007574,,1.10301,1.6661,0.6694,
1998-04-29,0.6963,,0.6494,0.007553,,1.10171,1.6716,0.6674,
1998-04-30,0.6989,,0.6485,0.007528,,1.10241,1.6719,0.6661,
1998-05-01,0.6968,,0.6483,0.007495,,1.10231,1.6621,0.67,
1998-05-04,0.6973,,0.6415,0.007522,,1.10841,1.6669,0.6713,
1998-05-05,0.6945,,0.6409,0.007598,,1.11391,1.6618,0.676,
1998-05-06,0.695,,0.6373,0.007509,,1.11641,1.6606,0.6788,
1998-05-07,0.6961,,0.6364,0.0075,,1.11481,1.6484,0.6787,
1998-05-08,0.6959,,0.6331,0.007526,,1.11331,1.6368,0.6753,
1998-05-11,0.6971,,0.6366,0.007522,,1.10801,1.6314,0.6736,
1998-05-12,0.697,,0.6335,0.007467,,1.10811,1.6329,0.6757,
1998-05-13,0.692,,0.6302,0.007463,,1.10761,1.6329,0.6753,
1998-05-14,0.6913,,0.6296,0.007481,,1.10781,1.6306,0.6755,
1998-05-15,0.69,,0.6271,0.007436,,1.10361,1.6214,0.6727,
1998-05-18,0.6904,,0.6259,0.007362,,1.10311,1.6246,0.6731,
1998-05-19,0.6905,,0.6227,0.007345,,1.10711,1.6235,0.6768,
1998-05-20,0.6906,,0.6266,0.007361,,1.11381,1.6335,0.6771,
1998-05-21,0.6899,,0.6339,0.007415,,1.11691,1.6297,0.6829,
1998-05-22,0.6894,,0.6252,0.007368,,1.11811,1.6322,0.6829,
1998-05-25,0.6899,,0.6274,0.0073,,1.11581,1.6288,0.6794,
1998-05-26,0.687,,0.6205,0.007255,,1.11161,1.6357,0.6801,
1998-05-27,0.6876,,0.6225,0.007268,,1.10561,1.6308,0.6782,
1998-05-28,0.6876,,0.623,0.007213,,1.10571,1.6266,0.6774,
1998-05-29,0.6864,,0.6237,0.007204,,1.10461,1.6329,0.6743,
1998-06-01,0.6859,,0.6153,0.007159,,1.10651,1.6389,0.6774,
1998-06-02,0.6897,,0.6179,0.007213,,1.10751,1.639,0.6753,
1998-06-03,0.688,,0.6102,0.007232,,1.11281,1.6399,0.6781,
1998-06-04,0.6873,,0.6099,0.007225,,1.11431,1.6366,0.6799,
1998-06-05,0.686,,0.6026,0.007157,,1.10861,1.634,0.6768,
1998-06-08,0.6861,,0.5976,0.007091,,1.10721,1.6338,0.6759,
1998-06-09,0.6855,,0.5923,0.007127,,1.10731,1.6366,0.6773,
1998-06-10,0.682,,0.5869,0.007061,,1.09711,1.6286,0.6728,
1998-06-11,0.6799,,0.586,0.006948,,1.09071,1.6281,0.6687,
1998-06-12,0.6819,,0.5873,0.006934,,1.09371,1.6351,0.6676,
1998-06-15,0.6783,,0.5863,0.006836,,1.08661,1.6357,0.6639,
1998-06-16,0.6799,,0.5962,0.006993,,1.09961,1.6536,0.6685,
1998-06-17,0.6843,,0.6142,0.007334,,1.10711,1.6696,0.6716,
1998-06-18,0.6794,,0.6079,0.007259,,1.10321,1.6724,0.6678,
1998-06-19,0.6796,,0.61,0.007291,,1.10441,1.6683,0.6675,
1998-06-22,0.6797,,0.6101,0.007259,,1.10181,1.6724,0.6685,
1998-06-23,0.6797,,0.6062,0.007184,,1.09611,1.6676,0.6645,
1998-06-24,0.6805,,0.6037,0.007085,,1.10051,1.6682,0.6629,
1998-06-25,0.6819,,0.6074,0.007026,,1.10071,1.6712,0.6597,
1998-06-26,0.6808,,0.5994,0.007036,,1.09231,1.6589,0.6546,
1998-06-29,0.6799,,0.6076,0.007028,,1.09511,1.6668,0.6568,
1998-06-30,0.6816,,0.6202,0.007209,,1.09511,1.6668,0.6612,
1998-07-01,0.6835,,0.621,0.007243,,1.09011,1.6594,0.6544,
1998-07-02,0.6814,,0.6149,0.007114,,1.08991,1.6573,0.653,
1998-07-03,0.6812,,0.6139,0.007175,,1.08871,1.6444,0.6537,
1998-07-06,0.6789,,0.616,0.007136,,1.09371,1.6396,0.657,
1998-07-07,0.6794,,0.6202,0.007216,,1.09011,1.6396,0.6545,
