date,price,returns,regime,signal,kama,kama_filter,Regime_0,Regime_1,Regime_2,Regime_3
1990-01-02,227.73,,,,227.73,,,,,
1990-01-03,226.1,-0.007183337412862478,,0.0,227.62483870967742,,,,,
1990-01-04,224.71,-0.006166697300082902,,0.0,227.43678459937564,,,,,
1990-01-05,223.14,-0.007011304818807851,,0.0,227.1595726897385,,,,,
1990-01-08,223.54,0.0017909917924319174,,0.0,226.9260518710457,,,,,
1990-01-09,221.18,-0.010613519310251007,,0.0,226.55533884710727,,,,,
1990-01-10,216.55,-0.021155381986578625,,0.0,225.90983311503584,,,,,
1990-01-11,213.51,-0.01413779768134571,,0.0,225.1098438818077,,,,,
1990-01-12,208.79,-0.02235470783800597,,0.0,224.05695072814268,,,,,
1990-01-15,207.62,-0.005619476376184096,,0.0,222.99650229406896,,,,,
1990-01-16,211.91,0.02045217046737502,,0.0,220.82537347938054,,,,,
1990-01-17,210.6,-0.006201056532599836,,0.0,218.84888838805514,,,,,
1990-01-18,210.57,-0.00014246028943531996,,0.0,217.34277543391465,,,,,
1990-01-19,213.91,0.015737226403274462,,0.0,217.0653536473395,,,,,
1990-01-22,208.06,-0.027728866170964928,,0.0,215.84749466980534,,,,,
1990-01-23,207.48,-0.002791550159550127,,0.0,214.82614428622875,,,,,
1990-01-24,206.74,-0.0035729843428606856,,0.0,214.09771068045788,,,,,
1990-01-25,205.77,-0.004702924960998445,,0.0,213.50335648361033,,,,,
1990-01-26,203.24,-0.012371493453808391,,0.0,212.9832710018842,,,,,
1990-01-29,202.05,-0.005872355201049118,,0.0,212.4271493994767,,,,,
1990-01-30,197.65,-0.022017401781788237,1,0.0,209.09899595895345,0.8039873409473139,0.0,1.0,0.0,0.0
1990-01-31,201.94,0.021472833833480642,1,0.0,208.5275873318287,0.785306887222903,0.0,1.0,0.0,0.0
1990-02-01,203.04,0.005432380389902569,1,0.0,208.19561807462858,0.7785410283068372,0.0,1.0,0.0,0.0
1990-02-02,205.62,0.012626801148495126,1,0.0,208.00711121783667,0.7828883887185196,0.0,1.0,0.0,0.0
1990-02-05,206.49,0.0042221799638104685,1,0.0,207.9875237924663,0.7946753319690473,0.0,1.0,0.0,0.0
1990-02-06,205.07,-0.006900600810704205,1,0.0,207.93296428454036,0.8097422574687058,0.0,1.0,0.0,0.0
1990-02-07,206.8,0.008400758366595262,1,0.0,207.92799463088625,0.8339390028282377,0.0,1.0,0.0,0.0
1990-02-08,207.24,0.0021253993123133696,1,0.0,207.92003072334938,0.8573690951557038,0.0,1.0,0.0,0.0
